epoch,train_loss,val_loss,train_data,train_physics,train_mono,train_bound,val_data,val_physics,val_mono,val_bound,val_mae,val_rmse,val_real_mae,val_real_rmse,val_endpoint_mae,val_real_endpoint_mae,lr,violations,nfe,skipped_batches
59,0.0028980781113909135,0.00034710362628434917,0.0009008428352254052,2.2025748069521093e-05,0.0,2.738441371065481e-10,0.000344587246737709,2.516375876179414e-05,0.0,0.0,0.010880796844532473,0.023155142304335727,0.19530081748962402,0.21699391251916156,0.03564202856814748,0.1953008291311562,0.00012749999999999995,0.0,1211.032258064516,0.0
60,0.0026790694025675614,0.0003617093337067802,0.0008707265763904058,1.7905997321665176e-05,0.0,2.763941414450588e-10,0.00035841945957924636,3.28988280671183e-05,0.0,0.0,0.011127601467568738,0.02377214219277544,0.18925942480564117,0.21412449864731334,0.03764660600528616,0.1892594234086573,0.0001242933238322855,0.0,1210.4516129032259,0.0
61,0.0032256856305344452,0.00034954769528537454,0.001009096447829037,2.438260379412602e-05,0.0,9.798768545703133e-10,0.0003472778002365625,2.2698919565300457e-05,0.0,0.0,0.01083868378886801,0.023178407219316605,0.1985987424850464,0.22016793743216095,0.03598180399909969,0.19859874481335282,0.00012108884536023933,0.0,1220.7096774193549,0.0
62,0.0028528958453886933,0.0003465140762273222,0.0009106216631123736,2.020035236132718e-05,0.0,4.24645800399961e-10,0.0003443810876758237,2.1329873691554114e-05,0.0,0.0,0.010786325046696613,0.023080373102425677,0.19860711693763733,0.22030603926904846,0.035477845309172536,0.1986071220599115,0.00011788876077333895,0.0,1210.0645161290322,0.0
63,0.002687017476531647,0.00035347449426938383,0.0008485615901243423,1.8338020518351713e-05,0.0,4.5757577016911037e-10,0.00035047848151797164,2.9960149277030723e-05,0.0,0.0,0.011006309478888471,0.023490755282819135,0.1891530454158783,0.21493316870316093,0.03626981683744448,0.1891530491411686,0.0001146952632497124,0.0,1203.483870967742,0.0
64,0.002907671146996079,0.0003457450449267136,0.0009212897547836145,2.007511600074776e-05,0.0,6.357139749154417e-10,0.00034329718411234874,2.447855818640424e-05,0.0,0.0,0.010854083182326855,0.023135318104808,0.19350218772888184,0.21590980987109712,0.03536250014255955,0.19350218679755926,0.00011151054145304365,0.0,1221.0967741935483,0.0
65,0.002892249699441656,0.0003453882589902995,0.0009215896716341376,1.718392384704672e-05,0.0,9.360833436145848e-11,0.00034325126658326814,2.136993199591026e-05,0.0,0.0,0.010777943862747006,0.023078683959523172,0.1956338733434677,0.2190876381608827,0.03516164803995362,0.195633877068758,0.00010833677803257167,0.0,1221.483870967742,0.0
66,0.0033398962677306226,0.0003562218542875988,0.001049159049627281,1.78547960338678e-05,0.0,6.325649672526027e-10,0.0003532142935520304,3.0075573119704912e-05,0.0,0.0,0.011032259173782049,0.02363903318019701,0.18874722719192505,0.21400562143295607,0.0368310749527845,0.1887472248636186,0.00010517614812721191,0.0,1231.1612903225807,0.0
67,0.003005193591478371,0.0003534223526782755,0.0009411203218699102,2.1798751518989804e-05,0.0,4.104279381878533e-11,0.0003504909192478018,2.9314315660095807e-05,0.0,0.0,0.010996489906936689,0.023531913969388887,0.18865041434764862,0.21394973624940408,0.03639448818063976,0.1886504190042615,0.00010203081787482442,0.0,1222.258064516129,0.0
68,0.003056965039802655,0.00034474042435509285,0.00096613323811682,1.6895598117762055e-05,0.0,2.0911885200845452e-10,0.0003425097716639617,2.230656056261588e-05,0.0,0.0,0.010804210350462065,0.0231425172392319,0.19218412041664124,0.215556039010472,0.03515885864853081,0.19218412833288312,9.890294292765155e-05,0.0,1224.1935483870968,0.0
69,0.0032953495786885822,0.00036014869900619876,0.0010021945251332176,1.59917361477182e-05,0.0,1.4349984628178856e-10,0.00035699058415567767,3.158114278838704e-05,0.0,0.0,0.011077497423309641,0.023879105985781492,0.18465471267700195,0.21294370042133529,0.03714542769859368,0.18465471686795354,9.579466697494118e-05,0.0,1217.6129032258063,0.0
70,0.002867699645820164,0.00034688097366597503,0.0009146428971190847,1.521024641474909e-05,0.0,7.704160605841305e-10,0.00034516162954137793,1.719342880538274e-05,0.0,0.0,0.010678704140224296,0.023015502896349793,0.2100771963596344,0.226638172929314,0.035666384109402004,0.21007720846682787,9.270812027376943e-05,0.0,1201.9354838709678,0.0
71,0.0031316677228577674,0.00034374148526694626,0.0009729864710431186,1.8920327552369863e-05,0.0,2.1464355753416134e-10,0.0003416129579168877,2.1285230884261962e-05,0.0,0.0,0.010766652609102059,0.023056921822437813,0.19383284449577332,0.2176688075499478,0.034877539734662615,0.19383285474032164,8.96454181890689e-05,0.0,1235.6129032258063,0.0
72,0.003969898759087007,0.00036149355998661904,0.0011600212141450856,1.9501173853548665e-05,0.0,6.991906528787981e-10,0.00035817534080706537,3.3182211024853e-05,0.0,0.0,0.011100480739715061,0.023996806801954318,0.18533095717430115,0.2139225892374131,0.03716530790552497,0.18533096322789788,8.660865974386302e-05,0.0,1240.0645161290322,0.0
73,0.0025687830376198454,0.0003447460538674412,0.000851519033125031,1.6044320083833995e-05,0.0,6.624787019699616e-10,0.0003425071606346007,2.238899956604915e-05,0.0,0.0,0.010807760318194803,0.023184868279961426,0.1906905174255371,0.2148119296004464,0.035187474323754915,0.19069052720442414,8.359992618070068e-05,0.0,1230.1935483870968,0.0
74,0.0027631452953022335,0.0003455136798688078,0.0009021045726483628,1.759900108173761e-05,0.0,4.568180714987211e-10,0.0003431985408367057,2.3151345171105015e-05,0.0,0.0,0.010828034164979286,0.023264996287392713,0.1892150342464447,0.21381901934535585,0.03524361091777918,0.18921502539888024,8.062127953527646e-05,0.0,1225.3548387096773,0.0
75,0.002730460229119466,0.0003423006398536797,0.0008807165506896713,1.7366513757664388e-05,0.0,3.4178802074054056e-10,0.00034021590129538836,2.0847442426332107e-05,0.0,0.0,0.010751807980148615,0.02305939141369109,0.19297043979167938,0.21624915208264414,0.034700820103871245,0.1929704388603568,7.767476122321446e-05,0.0,1217.225806451613,0.0
76,0.0029144810527683266,0.0003434836814579155,0.0009053148190310646,1.9533257720409423e-05,0.0,2.1995979477908e-10,0.00034127399807662835,2.2096839594658896e-05,0.0,0.0,0.010779916960833334,0.02305660595005694,0.19346444308757782,0.21730551463560643,0.03488938233968389,0.19346444262191653,7.476239064098383e-05,0.0,1234.258064516129,0.0
77,0.0023934028577059507,0.00034157513333151916,0.0007969289698878363,1.9326083980969644e-05,0.0,1.5298195147948488e-10,0.0003394855760104422,2.0895567299053903e-05,0.0,0.0,0.010734688487137828,0.022969381258068848,0.19434265792369843,0.21814292730205742,0.03437606561147973,0.1943426695652306,7.188616378190549e-05,0.0,1217.4193548387098,0.0
78,0.0030437191599048674,0.0003426037583267316,0.0009622512011593508,1.645318463723074e-05,0.0,9.517529137864617e-11,0.00034026336548517326,2.3403921659337357e-05,0.0,0.0,0.010803670892116615,0.023060700674302676,0.1914275586605072,0.21524357438548428,0.03470912300082678,0.19142755726352334,6.904805186819792e-05,0.0,1240.0645161290322,0.0
79,0.0035379215278812954,0.0003461650381463447,0.0010658625706714848,2.076287368283609e-05,0.0,1.9032025953824322e-10,0.0003434777318034321,2.6873049656777376e-05,0.0,0.0,0.010895136426069409,0.02324384982453189,0.18925508856773376,0.21365734587931348,0.035290465713773346,0.1892550908960402,6.624999999999998e-05,0.0,1238.516129032258,0.0
80,0.0031978255550887797,0.0003455303501271244,0.0009765214898863867,1.8666224421746934e-05,0.0,4.4897711256958367e-10,0.0003428307910715895,2.6995623946796904e-05,0.0,0.0,0.010891943751033936,0.023228759199070217,0.18890532851219177,0.2134432313800228,0.03513826556500826,0.18890532664954662,6.349392582229624e-05,0.0,1225.741935483871,0.0
81,0.002542953038843529,0.0003399681507809354,0.0008371287455496889,2.414882366550838e-05,0.0,1.7013817848136746e-10,0.00033802544723065305,1.9427054082500816e-05,0.0,0.0,0.010689787196576763,0.022876248099169882,0.19705821573734283,0.2195120039407775,0.03402979623104882,0.19705822272226214,6.078171821065919e-05,0.0,1204.0645161290322,0.0
82,0.003463728114917514,0.0003406382810291169,0.0010577246073573347,2.307339665578418e-05,0.0,5.868232681435846e-10,0.00033851249151796637,2.1257908234214744e-05,0.0,0.0,0.010737733910211137,0.02295595914542335,0.19370174407958984,0.21702313000818485,0.03424130913306358,0.19370175385847688,5.811523597670792e-05,0.0,1216.8387096774193,0.0
83,0.002926152552508058,0.0003402163544836055,0.0009070497556334181,1.843829338741348e-05,0.0,5.419189408381279e-10,0.0003383432028515797,1.873149462231335e-05,0.0,0.0,0.01067351680441001,0.022869118651131788,0.19932207465171814,0.2207132691609283,0.03409712465444603,0.19932207372039557,5.5496306594172026e-05,0.0,1212.0,0.0
84,0.003005651494247779,0.00034445458939964216,0.000955896450191616,1.8012279071861543e-05,0.0,3.2366450845977143e-10,0.00034184712317905257,2.6074626085963765e-05,0.0,0.0,0.010861412989501095,0.023201799961951656,0.18908408284187317,0.21375196653989573,0.03485195231447114,0.18908407958224416,5.2926724946431696e-05,0.0,1217.8064516129032,0.0
85,0.0028902121853353756,0.00034031194601474065,0.0009282204207979262,2.108720402079158e-05,0.0,6.718395714307739e-10,0.00033822100210402695,2.090942832312846e-05,0.0,0.0,0.010729565001472537,0.022965640893261516,0.19291970133781433,0.2164438311449217,0.03415666232725511,0.19291969761252403,5.040825209639491e-05,0.0,1227.6774193548388,0.0
86,0.003034176443883729,0.00034997847978957,0.0009640990287035463,1.615498441028209e-05,0.0,1.2756071357126374e-10,0.0003470865132320406,2.8919629000613766e-05,0.0,0.0,0.010946654725990903,0.023501016057326587,0.18533991277217865,0.21283982046933264,0.03554836864718767,0.18533991603180766,4.7942614079552497e-05,0.0,1212.774193548387,0.0
87,0.0033121910115193214,0.00034561244787515273,0.0010220510772459448,2.3175276004211254e-05,0.0,6.351912741306689e-10,0.00034426274734349657,1.3496987321559573e-05,0.0,0.0,0.010554968696279624,0.022908607015608977,0.2172597050666809,0.2323304725886001,0.03474419992903389,0.21725971344858408,4.553150072103989e-05,0.0,1228.4516129032259,0.0
88,0.003144835934959232,0.00034718199666323405,0.0009837796472223295,1.6495450792365686e-05,0.0,4.400607454880138e-10,0.00034449748636689037,2.684513856365811e-05,0.0,0.0,0.01089775657251603,0.02333111169795114,0.18857720494270325,0.2132465117673464,0.035459016006192355,0.18857721239328384,4.31765644775151e-05,0.0,1222.258064516129,0.0
89,0.002929476521638853,0.0003417948547783973,0.0009227520147819192,1.6809533558297253e-05,0.0,5.65776932864232e-10,0.0003396470897964069,2.1477646636672682e-05,0.0,0.0,0.010752242585712208,0.023036182868874416,0.19237947463989258,0.21626642991643727,0.03451001718330869,0.19237946812063456,4.0879419304647914e-05,0.0,1217.8064516129032,0.0
90,0.0026028708389569674,0.0003420748232331659,0.0008561358159978784,2.1143595646325622e-05,0.0,4.3980295472407333e-10,0.0003398383123567328,2.236517769103687e-05,0.0,0.0,0.010773919627503356,0.023075690139373644,0.19119997322559357,0.21507592227471556,0.03457152688451394,0.19119997462257743,3.864163955099475e-05,0.0,1236.774193548387,0.0
91,0.0028792898069256016,0.000340733169910631,0.0008910251668684425,1.8557959063606e-05,0.0,3.9124350410410067e-10,0.0003386463920053627,2.0867835701210424e-05,0.0,0.0,0.010734378286020266,0.023036371181659653,0.19140399992465973,0.21513890885646533,0.03423382808407179,0.19140399992465973,3.646475887901922e-05,0.0,1219.741935483871,0.0
92,0.0026976588903175245,0.0003396882280607575,0.0008634357551683581,1.6073463352621466e-05,0.0,1.549406734400306e-11,0.000337650571184765,2.0376534848765004e-05,0.0,0.0,0.010717968350833225,0.022964153349210824,0.192990243434906,0.21578899864078993,0.03404593756319248,0.19299023877829313,3.43502692139962e-05,0.0,1213.1612903225807,0.0
93,0.002680538515109689,0.00034604192478582263,0.000846978884393109,1.9096495297191957e-05,0.0,7.372939803487833e-11,0.000343494356327158,2.5475685171321466e-05,0.0,0.0,0.010864536060612115,0.023298069353264568,0.18813692033290863,0.2132744347877288,0.03524131198263362,0.18813692359253764,3.229961972152105e-05,0.0,1219.1612903225807,0.0
94,0.0025459477084598713,0.0003411459349860836,0.000851179841124723,2.039296694625415e-05,0.0,6.228866222096439e-10,0.0003390144639914589,2.1314748924591447e-05,0.0,0.0,0.010747942951313223,0.02302017922084649,0.19234322011470795,0.21569708503797036,0.03448512991359811,0.19234321918338537,3.031421581432367e-05,0.0,1208.516129032258,0.0
95,0.0028429334540100346,0.0003417324270620676,0.0009216343122158921,2.0951675416595648e-05,0.0,2.725779793718179e-10,0.0003394718348447766,2.2605956863636883e-05,0.0,0.0,0.010778943734852756,0.023061648261604055,0.1912183165550232,0.2147332774419242,0.03459020607583107,0.19121832866221666,2.839541818906894e-05,0.0,1217.032258064516,0.0
96,0.0025483983129473225,0.0003413790400372818,0.0008264118608372707,1.3867072495134292e-05,0.0,3.093832882168718e-10,0.0003391942217214299,2.184818679649782e-05,0.0,0.0,0.010759922200089431,0.023037682735617418,0.1920461356639862,0.21536852296011177,0.03452950017895149,0.19204613519832492,2.6544541893803093e-05,0.0,1213.5483870967741,0.0
97,0.003144554331928732,0.00034107829144756707,0.0009818504594506757,1.4916911467363178e-05,0.0,1.0900773945457615e-10,0.0003389153550545286,2.162939264443204e-05,0.0,0.0,0.010748789817681353,0.023005180752414225,0.19264981150627136,0.21615012674012485,0.03441181290847591,0.19264981988817453,2.476285542668556e-05,0.0,1220.516129032258,0.0
98,0.003185455007628808,0.000346452189010701,0.0009795293848465889,1.9245087239669962e-05,0.0,2.12183784394392e-10,0.0003437521206381332,2.700065722040433e-05,0.0,0.0,0.010889226181437842,0.02332906409954063,0.1874953806400299,0.21310807418174513,0.035181486447889924,0.18749538762494922,2.3051579866623702e-05,0.0,1212.774193548387,0.0
99,0.002979594087528606,0.00034450654597354254,0.0009422498856550983,2.0876592356539584e-05,0.0,4.3277079469587177e-10,0.0003420116679210748,2.4948803781756267e-05,0.0,0.0,0.010836627512416108,0.023257153603985364,0.18805323541164398,0.21339246239799523,0.034798897620101896,0.1880532307550311,2.1411888036406253e-05,0.0,1225.9354838709678,0.0
100,0.0031169008786579772,0.00034065914639670936,0.0009635521067051036,2.3078836523294036e-05,0.0,3.2027528927554076e-10,0.00033851194478172274,2.147195183559753e-05,0.0,0.0,0.010744082838324821,0.02302670742214714,0.19176846742630005,0.21513037202523547,0.03426558470288645,0.19176847906783223,1.9844903698909252e-05,0.0,1210.258064516129,0.0
101,0.003448050071094786,0.00034011018371009935,0.0010447108295686062,2.3154140256836753e-05,0.0,4.423463651071094e-10,0.0003381770470046571,1.9331349968914374e-05,0.0,0.0,0.01068512060537222,0.02292333778723498,0.19496197998523712,0.21857742757165813,0.03401495478649423,0.19496197905391455,1.8351700786924944e-05,0.0,1229.032258064516,0.0
102,0.0024082469660037706,0.000343464470850969,0.0007929485356960927,1.7744257214021232e-05,0.0,6.60514037729942e-10,0.0003410245241996433,2.4399524071278783e-05,0.0,0.0,0.010820969534233114,0.023168373677442587,0.1898527890443802,0.21388190580262875,0.03480278229329122,0.1898527955636382,1.69333026671421e-05,0.0,1212.5806451612902,0.0
103,0.002804634123740177,0.00034192129221212653,0.000890984030951175,1.6763114045246647e-05,0.0,2.9545472301238586e-10,0.0003396285049218152,2.292791753331715e-05,0.0,0.0,0.010781408026604978,0.02308074635819271,0.19114293158054352,0.21470631625246328,0.034549214012178156,0.1911429320462048,1.559068143878138e-05,0.0,1226.3225806451612,0.0
104,0.0029704167522610196,0.0003432624258234033,0.0009323794623806832,1.9817530466254185e-05,0.0,7.601537067134891e-11,0.00034083861308837574,2.4238101624567726e-05,0.0,0.0,0.010816357911135844,0.02315664185383759,0.19002282619476318,0.2140000248673906,0.03477628566501544,0.19002283504232764,1.4324757267367377e-05,0.0,1218.3870967741937,0.0
105,0.0030928437350197665,0.00034055421877253266,0.0009867782242626191,2.7236345281087252e-05,0.0,7.151786215930917e-11,0.0003384690415779395,2.0851760252428774e-05,0.0,0.0,0.01072478517820149,0.02298563976142747,0.1930018663406372,0.21658633722948775,0.034206739247369854,0.19300186820328236,1.313639775409279e-05,0.0,1234.0645161290322,0.0
106,0.002799730139574216,0.0003405677271075547,0.0008975023172810793,1.9462047816887207e-05,0.0,3.6778661374771267e-11,0.00033849575889429877,2.07196172336158e-05,0.0,0.0,0.010721173371348073,0.022979865641303276,0.19313830137252808,0.21685562540574502,0.03419131278708766,0.19313828786835074,1.2026417341208158e-05,0.0,1209.483870967742,0.0
107,0.0028204255880066947,0.0003448118098146681,0.0008847305481697643,1.4846259645192702e-05,0.0,4.824317102043389e-10,0.00034225093466894966,2.5608775169010706e-05,0.0,0.0,0.010852195776391498,0.023246875304699873,0.18876734375953674,0.21335794620880583,0.034989909915831174,0.1887673530727625,1.0995576753843695e-05,0.0,1217.032258064516,0.0
108,0.0029805993188112495,0.0003483825982714604,0.0009290422819885275,1.4833807085778972e-05,0.0,4.4591082058865716e-11,0.00034557100817827243,2.811585903015969e-05,0.0,0.0,0.010918231913165278,0.023443417783716215,0.18622897565364838,0.21278220224300476,0.03537334990245585,0.1862289784476161,1.0044582478646366e-05,0.0,1230.1935483870968,0.0
109,0.002974603698784185,0.00034300733490714004,0.0009206345693523725,1.7724697213892677e-05,0.0,4.84922650107531e-10,0.0003406090337583529,2.3983009473990285e-05,0.0,0.0,0.01080840468518401,0.023171257959602475,0.18931123614311218,0.2136632391040498,0.03463044867827262,0.18931122636422515,9.174086279589132e-06,0.0,1234.0645161290322,0.0
110,0.0031024974680715993,0.0003427298818548609,0.0009949278206594528,1.7517408746097053e-05,0.0,8.590427690289148e-10,0.00034034447578181116,2.3854038512841464e-05,0.0,0.0,0.010803024458237194,0.023162525202153676,0.18934136629104614,0.21369134301687703,0.034540658351033926,0.1893413756042719,8.384684751284623e-06,0.0,1216.258064516129,0.0
111,0.0029599153466763036,0.0003432265075389296,0.000951860255877217,2.5806501100540175e-05,0.0,5.051176709206052e-11,0.000340804345406858,2.4221590527823927e-05,0.0,0.0,0.010812894361758746,0.02319423019271446,0.18887178599834442,0.21352038723282432,0.034594751695536455,0.18887178553268313,7.676918910108804e-06,0.0,1222.6451612903227,0.0
112,0.00257066867855047,0.000340911717752793,0.0008585245025554491,2.0864011441018748e-05,0.0,2.952123805267623e-10,0.00033873621889922233,2.1754943905502193e-05,0.0,0.0,0.010750198040258806,0.023051874842072433,0.19137702882289886,0.2148437239906989,0.03425918929676726,0.19137702835723758,7.051273823415574e-06,0.0,1218.774193548387,0.0
113,0.0035204714043967186,0.00034255950179483207,0.0010498686310564799,1.9443096855484916e-05,0.0,3.6616139521751957e-10,0.00034021507599391043,2.344432713081395e-05,0.0,0.0,0.010794159063358897,0.023156987269457953,0.18945786356925964,0.21376529861937213,0.034515436669469726,0.1894578617066145,6.508178277095637e-06,0.0,1226.7096774193549,0.0
114,0.0027347026137454857,0.0003428680876303198,0.0008747923880770442,1.7791029970413226e-05,0.0,1.9370456213492347e-10,0.0003405054740142077,2.362610224996128e-05,0.0,0.0,0.010800165558040087,0.023174762283895697,0.18919652700424194,0.21364181000188315,0.03457431955988036,0.18919652374461293,6.048004481708229e-06,0.0,1217.4193548387098,0.0
115,0.00288533910943736,0.00034240361752121577,0.0009267648312097956,1.869541850488355e-05,0.0,8.692983429866324e-11,0.00034009547172380347,2.308143276812708e-05,0.0,0.0,0.010786536037083978,0.023147730505730452,0.189712792634964,0.21388864627290427,0.0345114043396544,0.18971278797835112,5.671067817386509e-06,0.0,1225.1612903225807,0.0
116,0.0023406771116799884,0.0003426592967506232,0.0007781431852509418,1.7615682263420886e-05,0.0,1.9897344828346646e-10,0.00034032987189545693,2.329423192090222e-05,0.0,0.0,0.010792371370910816,0.023163187214245907,0.18949005007743835,0.213781513838486,0.03454767272636719,0.1894900486804545,5.377626617691825e-06,0.0,1210.6451612903227,0.0
117,0.0029472671280194435,0.00034196170703840574,0.0009348640901847712,2.0796106377195927e-05,0.0,6.060954069583374e-11,0.00033971013908740133,2.251570159777267e-05,0.0,0.0,0.01077297254489087,0.023116959769856133,0.1903284192085266,0.2142428925847636,0.03446677674338976,0.1903284164145589,5.167881992564706e-06,0.0,1224.774193548387,0.0
118,0.002935148170968938,0.00034204880856642764,0.0009123118511671501,1.836636109205316e-05,0.0,3.6974851071387974e-10,0.0003397894948388317,2.2593143317603142e-05,0.0,0.0,0.010775194284283567,0.023122292498799515,0.19022583961486816,0.21418899988985587,0.03448467036779923,0.19022584054619074,5.0419776904942365e-06,0.0,1229.6129032258063,0.0
119,0.0027510171358083044,0.0003412971522526017,0.0008895282188595663,2.288838036732951e-05,0.0,3.296690433801384e-11,0.00033911318834205825,2.183965528144784e-05,0.0,0.0,0.010754621799794334,0.02307750370987411,0.1909627914428711,0.21465959459210193,0.03434823326474716,0.19096278911456466,5e-06,0.0,1219.741935483871,0.0
